자치구,법정동,아파트,년,거래건수,평균거래금액,최근거래일,가격대
송파구,송파동,송파센텀레이크,2025,3,124666.66666666667,2025-10-15,10억~15억
송파구,송파동,송파파밀리에더퍼스트,2025,3,133333.33333333334,2025-11-07,10억~15억
송파구,송파동,아르누보팰리스,2023,3,192333.33333333334,2023-09-18,15억~20억
송파구,송파동,여흥레이크빌,2025,3,208333.33333333334,2025-12-04,20억 이상
송파구,송파동,한영해시안아파트,2025,3,87000.0,2025-09-26,10억 미만
관악구,봉천동,부미아띠랑스힐,2025,3,62533.333333333336,2025-04-06,10억 미만
광진구,자양동,한강우성,2023,3,121666.66666666667,2023-05-16,10억~15억
광진구,자양동,진넥스빌,2023,3,128000.0,2023-10-07,10억~15억
광진구,자양동,자양강변I-Park,2023,3,144500.0,2023-05-29,10억~15억
광진구,자양동,자양9차현대홈타운,2023,3,127000.0,2023-08-26,10억~15억
강남구,도곡동,도곡1차아이파크,2023,3,248833.33333333334,2023-08-23,20억 이상
강남구,대치동,현대썬앤빌테헤란,2024,3,54500.0,2024-07-24,10억 미만
동작구,사당동,관악푸르지오102동,2025,3,110000.0,2025-10-10,10억~15억
동작구,동작동,이수교신동아아파트,2025,3,80166.66666666667,2025-09-06,10억 미만
동작구,본동,극동강변,2024,3,87833.33333333333,2024-09-20,10억 미만
마포구,대흥동,동양엔파트,2023,3,116500.0,2023-08-12,10억~15억
중랑구,묵동,장미,2024,3,74000.0,2024-08-28,10억 미만
중랑구,묵동,풀내음(A동),2025,3,39500.0,2025-06-24,10억 미만
광진구,자양동,한강현대,2024,3,110566.66666666667,2024-07-31,10억~15억
성북구,정릉동,정릉스카이쌍용아파트,2023,3,62666.666666666664,2023-09-13,10억 미만
광진구,자양동,한강성원,2023,3,96666.66666666667,2023-09-13,10억 미만
광진구,자양동,한강아남,2025,3,93833.33333333333,2025-10-14,10억 미만
관악구,봉천동,벽산블루밍3차,2023,3,74666.66666666667,2023-10-27,10억 미만
관악구,봉천동,보라매롯데캐슬,2025,3,148000.0,2025-07-28,10억~15억
송파구,신천동,잠실시그마타워,2025,3,217000.0,2025-10-31,20억 이상
중랑구,묵동,세방,2023,3,58666.666666666664,2023-03-20,10억 미만
강남구,도곡동,도곡스타클래스,2025,3,168333.33333333334,2025-11-29,15억~20억
강남구,도곡동,도곡월드메르디앙아파트,2025,3,184166.66666666666,2025-11-08,15억~20억
중랑구,묵동,신안2,2024,3,50600.0,2024-04-20,10억 미만
중랑구,묵동,신안2,2025,3,55433.333333333336,2025-11-04,10억 미만
동작구,대방동,한국개나리,2025,3,73833.33333333333,2025-10-14,10억 미만
동작구,동작동,이수교KCC스위첸,2024,3,122666.66666666667,2024-06-28,10억~15억
동작구,대방동,신한토탈,2024,3,63333.333333333336,2024-05-25,10억 미만
동작구,대방동,우정,2024,3,85500.0,2024-11-27,10억 미만
관악구,봉천동,로얄클래스,2024,3,73566.66666666667,2024-08-19,10억 미만
관악구,봉천동,무학,2024,3,53500.0,2024-06-15,10억 미만
관악구,봉천동,미래,2024,3,49833.333333333336,2024-08-25,10억 미만
광진구,자양동,현대강변,2024,3,106833.33333333333,2024-11-28,10억~15억
성북구,정릉동,우방,2023,3,47733.333333333336,2023-09-09,10억 미만
관악구,봉천동,반석푸른숲,2023,3,72333.33333333333,2023-11-18,10억 미만
동작구,대방동,신일해피트리,2023,3,84833.33333333333,2023-11-24,10억 미만
동작구,대방동,신일해피트리,2024,3,86666.66666666667,2024-11-04,10억 미만
마포구,도화동,마포아크로타워,2025,3,133500.0,2025-10-14,10억~15억
마포구,도화동,성지,2024,3,66833.33333333333,2024-09-05,10억 미만
강남구,도곡동,삼성,2023,3,162666.66666666666,2023-10-10,15억~20억
강남구,도곡동,럭키(462),2023,3,212333.33333333334,2023-07-31,20억 이상
송파구,오금동,삼성,2024,3,90433.33333333333,2024-07-27,10억 미만
성북구,정릉동,대우,2023,3,62833.333333333336,2023-12-04,10억 미만
성북구,정릉동,대원아파트,2024,3,33133.333333333336,2024-11-09,10억 미만
관악구,봉천동,더갤러리테라스,2025,3,49133.333333333336,2025-06-14,10억 미만
관악구,봉천동,더블유에스타워,2023,3,24433.333333333332,2023-08-17,10억 미만
송파구,오금동,쌍용스윗닷홈1단지,2024,3,123666.66666666667,2024-07-18,10억~15억
송파구,오금동,에스아이팰리스송파올림픽공원,2023,3,46733.333333333336,2023-11-24,10억 미만
관악구,봉천동,닷컴힐즈(1653-3),2025,3,72833.33333333333,2025-07-30,10억 미만
관악구,봉천동,대우디오슈페리움1단지,2024,3,84833.33333333333,2024-07-21,10억 미만
광진구,중곡동,욱현하이브Ⅲ,2024,3,15266.666666666666,2024-11-14,10억 미만
광진구,중곡동,중곡2단지,2024,3,47200.0,2024-12-09,10억 미만
성북구,장위동,우방아파트,2023,3,55333.333333333336,2023-12-30,10억 미만
성북구,장위동,우방아파트,2024,3,50666.666666666664,2024-10-21,10억 미만
성북구,장위동,우방아파트,2025,3,47000.0,2025-03-17,10억 미만
성북구,장위동,장위지웰에스테이트,2023,3,43360.0,2023-09-11,10억 미만
관악구,봉천동,대우디오슈페리움1단지,2025,3,83333.33333333333,2025-12-07,10억 미만
동작구,노량진동,형인한강,2024,3,73166.66666666667,2024-10-26,10억 미만
강남구,도곡동,우성캐릭터199,2025,3,309000.0,2025-09-15,20억 이상
강남구,도곡동,우성캐릭터빌,2025,3,247666.66666666666,2025-07-05,20억 이상
중랑구,묵동,리치빌,2025,3,63333.333333333336,2025-11-30,10억 미만
중랑구,묵동,묵동자이(1단지),2024,3,98333.33333333333,2024-07-25,10억 미만
송파구,오금동,우창,2023,3,121333.33333333333,2023-09-23,10억~15억
송파구,오금동,한두리,2024,3,54666.666666666664,2024-12-27,10억 미만
광진구,화양동,브라운스톤,2025,3,64233.333333333336,2025-05-31,10억 미만
관악구,봉천동,관악캐스빌,2025,3,55200.0,2025-11-25,10억 미만
중랑구,묵동,SM해그린,2023,3,57166.666666666664,2023-03-06,10억 미만
중랑구,묵동,극동늘푸른,2023,3,68333.33333333333,2023-06-21,10억 미만
중랑구,묵동,극동늘푸른,2024,3,63266.666666666664,2024-07-23,10억 미만
마포구,망원동,강변타운,2024,3,83333.33333333333,2024-06-18,10억 미만
동작구,대방동,대방1차e-편한세상,2023,3,129166.66666666667,2023-11-12,10억~15억
관악구,봉천동,갑을,2023,3,63000.0,2023-12-22,10억 미만
송파구,잠실동,잠실포스코더샵,2023,3,106666.66666666667,2023-12-08,10억~15억
구로구,개봉동,개봉동상우,2024,3,55500.0,2024-09-27,10억 미만
광진구,화양동,아스하임(111-102),2025,3,20433.333333333332,2025-10-14,10억 미만
성북구,안암동1가,안암동삼성래미안,2023,3,81433.33333333333,2023-08-04,10억 미만
성북구,안암동3가,삼익,2025,3,86333.33333333333,2025-10-13,10억 미만
구로구,가리봉동,효성,2025,3,50933.333333333336,2025-12-01,10억 미만
관악구,남현동,예성2차그린캐슬,2023,3,71500.0,2023-06-08,10억 미만
관악구,남현동,예성2차그린캐슬,2024,3,74833.33333333333,2024-12-03,10억 미만
관악구,남현동,예성그린캐슬III,2025,3,71833.33333333333,2025-07-30,10억 미만
송파구,장지동,송파파인타운12단지,2023,3,123666.66666666667,2023-08-19,10억~15억
중랑구,면목동,진로,2025,3,39333.333333333336,2025-09-30,10억 미만
동대문구,휘경동,휘경베스트빌현대,2024,3,56500.0,2024-12-14,10억 미만
마포구,망원동,대림1,2024,3,100333.33333333333,2024-09-24,10억~15억
동대문구,휘경동,현대,2023,3,63000.0,2023-11-04,10억 미만
강남구,도곡동,한신(개포),2023,3,180666.66666666666,2023-09-27,15억~20억
송파구,장지동,송파파인타운12단지,2024,3,126000.0,2024-07-29,10억~15억
송파구,장지동,송파파인타운13단지,2023,3,141066.66666666666,2023-08-12,10억~15억
송파구,장지동,송파파인타운13단지,2025,3,151166.66666666666,2025-10-30,15억~20억
구로구,개봉동,동도센트리움(70-12),2024,3,56166.666666666664,2024-12-10,10억 미만
구로구,개봉동,거성푸르뫼,2024,3,46000.0,2024-08-17,10억 미만
구로구,개봉동,건영,2024,3,48766.666666666664,2024-08-24,10억 미만
성북구,성북동1가,스타팰리스,2025,3,164166.66666666666,2025-07-29,15억~20억
송파구,장지동,송파파인타운2단지,2024,3,108166.66666666667,2024-11-25,10억~15억
송파구,장지동,송파파인타운4단지,2023,3,122000.0,2023-11-02,10억~15억
송파구,장지동,송파파인타운4단지,2024,3,129833.33333333333,2024-08-24,10억~15억
중랑구,면목동,용마산금호어울림,2024,3,67300.0,2024-09-01,10억 미만
중랑구,면목동,용마산금호어울림,2025,3,75966.66666666667,2025-12-04,10억 미만
강남구,삼성동,래미안삼성1차(103-22),2025,3,266833.3333333333,2025-06-02,20억 이상
동대문구,휘경동,이문휘경지웰에스테이트,2023,3,51150.0,2023-12-26,10억 미만
마포구,망원동,대상4,2024,3,89000.0,2024-09-30,10억 미만
마포구,망원동,동보프리미아,2024,3,59400.0,2024-05-10,10억 미만
마포구,망원동,두영이지안,2024,3,74666.66666666667,2024-10-14,10억 미만
구로구,개봉동,신개봉삼환,2023,3,57000.0,2023-11-21,10억 미만
성북구,상월곡동,우남푸르미아,2024,3,50900.0,2024-12-13,10억 미만
구로구,개봉동,고운아파트,2025,3,47833.333333333336,2025-07-15,10억 미만
관악구,남현동,관악산대창센시티2차,2023,3,70333.33333333333,2023-09-23,10억 미만
관악구,남현동,남현동한일유앤아이,2025,3,75833.33333333333,2025-10-04,10억 미만
송파구,장지동,위례중앙푸르지오1단지,2024,3,151650.0,2024-07-13,15억~20억
강서구,화곡동,호용그린피아,2023,3,46000.0,2023-05-05,10억 미만
구로구,고척동,산업인,2023,3,32333.333333333332,2023-08-07,10억 미만
구로구,고척동,고척LIG리가1차,2023,3,70833.33333333333,2023-08-28,10억 미만
송파구,풍납동,신동아파밀리에,2024,3,74866.66666666667,2024-09-11,10억 미만
중랑구,면목동,신성,2023,3,63600.0,2023-08-11,10억 미만
중랑구,면목동,신성미소지움,2025,3,68500.0,2025-10-13,10억 미만
중랑구,면목동,신우,2025,3,60166.666666666664,2025-11-21,10억 미만
강남구,삼성동,브르넨삼성,2024,3,201000.0,2024-10-03,20억 이상
동대문구,휘경동,동양2차,2024,3,70333.33333333333,2024-12-26,10억 미만
마포구,망원동,미원2,2023,3,61566.666666666664,2023-12-23,10억 미만
중랑구,면목동,용마동아,2023,3,62500.0,2023-10-16,10억 미만
구로구,고척동,삼익(1단지),2023,3,57160.0,2023-04-25,10억 미만
성북구,동소문동6가,시티플레이스,2024,3,20033.333333333332,2024-07-23,10억 미만
성북구,동소문동7가,브라운스톤동선,2023,3,91166.66666666667,2023-08-03,10억 미만
성북구,동소문동7가,샤인힐,2024,3,48866.666666666664,2024-08-09,10억 미만
성북구,동소문동7가,한신플러스C,2023,3,75666.66666666667,2023-11-09,10억 미만
성북구,보문동3가,이편한세상보문,2023,3,91600.0,2023-09-27,10억 미만
강서구,화곡동,한울에이치밸리움B동,2023,3,23466.666666666668,2023-08-31,10억 미만
송파구,풍납동,올림픽레아아파트,2025,3,72813.33333333333,2025-03-20,10억 미만
마포구,망원동,성원1,2024,3,68833.33333333333,2024-08-14,10억 미만
마포구,망원동,성원1,2025,3,72100.0,2025-08-13,10억 미만
마포구,망원동,성원2,2023,3,78500.0,2023-10-07,10억 미만
마포구,망원동,솔루체,2024,3,74116.66666666667,2024-08-12,10억 미만
강남구,삼성동,삼성동센트럴아이파크,2023,3,233000.0,2023-10-10,20억 이상
강서구,화곡동,프라임하우스(916-5),2024,3,26266.666666666668,2024-09-25,10억 미만
송파구,풍납동,케이앤피상상,2023,3,75598.33333333333,2023-09-17,10억 미만
양천구,목동,CG아름채목동아파트,2025,3,41300.0,2025-09-25,10억 미만
구로구,고척동,신원프라자,2024,3,51000.0,2024-10-16,10억 미만
구로구,고척동,양우,2023,3,49433.333333333336,2023-11-01,10억 미만
구로구,고척동,예주유니츠,2024,3,46000.0,2024-08-10,10억 미만
성북구,동소문동5가,돈암동일하이빌,2023,3,81333.33333333333,2023-12-16,10억 미만
성북구,동소문동5가,성신여대역솔하임,2023,3,22266.666666666668,2023-12-20,10억 미만
성북구,동소문동5가,성신여대역솔하임,2025,3,22016.666666666668,2025-11-01,10억 미만
양천구,목동,극동늘푸른,2023,3,95666.66666666667,2023-11-27,10억 미만
중랑구,면목동,마젤란21,2023,3,69300.0,2023-10-11,10억 미만
강남구,삼성동,삼성월드타워,2025,3,144666.66666666666,2025-11-17,10억~15억
마포구,망원동,신부파스카4차,2025,3,84100.0,2025-05-17,10억 미만
강남구,삼성동,삼성파크,2025,3,227833.33333333334,2025-12-22,20억 이상
중랑구,면목동,면목동금호어울림아파트,2023,3,70666.66666666667,2023-11-21,10억 미만
중랑구,면목동,면목삼익아파트,2023,3,65833.33333333333,2023-09-14,10억 미만
강남구,삼성동,삼성동롯데캐슬킹덤,2024,3,236666.66666666666,2024-05-18,20억 이상
강서구,화곡동,태영방송인,2025,3,55816.666666666664,2025-12-11,10억 미만
구로구,고척동,청솔우성,2024,3,51361.666666666664,2024-08-13,10억 미만
구로구,고척동,하이리빙,2023,3,41866.666666666664,2023-10-05,10억 미만
양천구,목동,금호1,2023,3,151833.33333333334,2023-12-16,15억~20억
양천구,목동,금호어울림,2024,3,108666.66666666667,2024-12-23,10억~15억
양천구,목동,대원칸타빌3,2025,3,147333.33333333334,2025-10-18,10억~15억
양천구,목동,동구햇살아파트,2025,3,82833.33333333333,2025-06-30,10억 미만
성북구,돈암동,동소문현대,2025,3,53766.666666666664,2025-07-23,10억 미만
구로구,고척동,한일유앤아이,2023,3,60333.333333333336,2023-07-14,10억 미만
구로구,고척동,한효,2024,3,67166.66666666667,2024-06-14,10억 미만
중랑구,면목동,두산4,2023,3,71066.66666666667,2023-08-21,10억 미만
중랑구,면목동,두산5,2023,3,72333.33333333333,2023-12-25,10억 미만
중랑구,면목동,두산6,2024,3,56666.666666666664,2024-05-30,10억 미만
강서구,화곡동,탑건진선미,2025,3,65833.33333333333,2025-12-17,10억 미만
양천구,목동,목동노블레스,2025,3,99600.0,2025-10-09,10억 미만
양천구,목동,목동두산위브,2023,3,114666.66666666667,2023-09-24,10억~15억
양천구,목동,목동두산위브,2024,3,107833.33333333333,2024-10-04,10억~15억
성북구,돈암동,돈암동해피트리,2023,3,77166.66666666667,2023-07-15,10억 미만
성북구,돈암동,돈암힐스테이트,2023,3,69000.0,2023-09-21,10억 미만
양천구,목동,목동신시가지1,2026,3,258833.33333333334,2026-01-09,20억 이상
강서구,화곡동,원흥타운,2025,3,50366.666666666664,2025-12-03,10억 미만
양천구,목동,목동이-편한세상,2024,3,172900.0,2024-08-27,15억~20억
양천구,목동,목동효성,2023,3,90266.66666666667,2023-09-23,10억 미만
양천구,목동,목동효성,2025,3,97000.0,2025-12-15,10억 미만
양천구,목동,부영2,2023,3,158666.66666666666,2023-07-22,15억~20억
중랑구,면목동,개인택시주택조합(미성아파트),2025,3,34866.666666666664,2025-06-17,10억 미만
마포구,망원동,함성월드빌,2025,3,80766.66666666667,2025-12-24,10억 미만
마포구,망원동,현진에버빌2,2025,3,84666.66666666667,2025-05-21,10억 미만
성북구,길음동,길음뉴타운신안파크아파트,2023,3,46833.333333333336,2023-11-07,10억 미만
구로구,구로동,(747-34),2023,3,18466.666666666668,2023-08-04,10억 미만
강서구,화곡동,우영,2023,3,40333.333333333336,2023-06-07,10억 미만
강서구,화곡동,우장산롯데,2025,3,77250.0,2025-09-22,10억 미만
양천구,목동,부영그린타운1,2023,3,160000.0,2023-11-01,15억~20억
양천구,목동,삼성(528-7),2025,3,39166.666666666664,2025-09-01,10억 미만
양천구,목동,스카이빌아파트,2023,3,68366.66666666667,2023-12-28,10억 미만
양천구,목동,스카이빌아파트,2025,3,102166.66666666667,2025-12-05,10억~15억
양천구,목동,신동아파밀리에,2025,3,133500.0,2025-10-14,10억~15억
강서구,화곡동,요산페어뷰,2023,3,46400.0,2023-10-12,10억 미만
구로구,구로동,(752-15),2025,3,13166.666666666666,2025-04-29,10억 미만
양천구,목동,월드메르디앙,2024,3,95833.33333333333,2024-11-26,10억 미만
강서구,화곡동,양지샤인아파트,2025,3,22866.666666666668,2025-12-05,10억 미만
양천구,목동,진도1,2023,3,127866.66666666667,2023-12-02,10억~15억
성동구,홍익동,청계대주파크빌,2023,3,80333.33333333333,2023-12-01,10억 미만
구로구,구로동,(777-3)두암호은리버빌,2024,3,31500.0,2024-08-13,10억 미만
구로구,구로동,(779-2),2025,3,14900.0,2025-10-19,10억 미만
양천구,목동,현대,2023,3,103000.0,2023-11-04,10억~15억
중랑구,망우동,주함해븐(101동),2023,3,35833.333333333336,2023-08-31,10억 미만
